,stkcd,year,员工总数,人均创收万元,人均创利万元,本科,本科学历占比,IndustryName,OfficeAddress,PROVINCE,CITY
14911,2553,2012,853,27.6453997667057,4.61529592614303,105,11.71,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路9号,江苏省,常州市
14912,2553,2013,847,31.6176937095632,5.57200895513577,105,11.71,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路9号,江苏省,常州市
14913,2553,2014,843,35.7477514994069,7.74237109252669,105,11.71,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路9号,江苏省,常州市
14914,2553,2015,871,34.6907903834673,7.48819345924225,105,11.71,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路9号,江苏省,常州市
14915,2553,2016,786,40.7170990165394,9.19592374554707,105,11.71,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路9号,江苏省,常州市
14916,2553,2017,890,43.7468792595506,8.82536566292135,105,11.71,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路9号,江苏省,常州市
14917,2553,2018,943,41.6821656203606,9.56107406786851,105,11.71,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路9号,江苏省,常州市
14918,2553,2019,915,44.5288907420765,4.61308381967213,105,11.71,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路9号,江苏省,常州市
14919,2553,2020,897,51.9484280925307,43.8595851627648,105,11.71,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路9号,江苏省,常州市
14920,2553,2021,975,61.1488615764102,20.1218238174359,119,12.21,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路,江苏省,常州市
14921,2553,2022,993,59.1695536022155,4.8827300715005,103,10.37,通用设备制造业,江苏省常州市武进高新技术开发区龙翔路,江苏省,常州市
14922,2554,2010,388,76.3901599690722,17.2357754201031,150,28.74,石油和天然气开采服务业,北京市海淀区北三环中路39号院9楼403,湖南省,长沙市
14923,2554,2011,522,77.3888731570881,17.6036401743295,150,28.74,石油和天然气开采服务业,北京市海淀区北三环中路39号院9楼403,北京市,北京市
14924,2554,2012,760,67.1073457302632,12.5959148973684,237,31,开采辅助活动,北京市海淀区马甸东路17号11层1212,北京市,北京市
14925,2554,2013,952,99.9349412678571,10.8167636260504,364,38.2353,开采辅助活动,北京市海淀区马甸东路17号11层1212,北京市,北京市
14926,2554,2014,1018,135.699130286837,15.2963708447937,427,41.94,开采辅助活动,北京市海淀区马甸东路17号11层1212,北京市,北京市
14927,2554,2015,1167,116.45675838132,13.8386411970866,447,38.3,开采辅助活动,北京市海淀区马甸东路17号11层1212,北京市,北京市
14928,2554,2016,1179,89.0616396378287,11.113379951654,473,40.12,开采辅助活动,北京市海淀区马甸东路17号11层1212,北京市,北京市
14929,2554,2017,1243,119.488823314562,7.1520715543041,507,40.79,开采辅助活动,北京市海淀区马甸东路17号11层1212,北京市,北京市
14930,2554,2018,1129,147.190549141718,-43.7882775978742,507,44.91,开采辅助活动,北京市海淀区马甸东路17号11层1212,北京市,北京市
14931,2554,2019,1364,168.141401151026,6.24959196334311,600,43.99,开采辅助活动,北京市海淀区马甸东路17号11层1212,北京市,北京市
14932,2554,2020,1204,94.3126972616279,-14.8190058762458,510,42.36,开采辅助活动,北京市海淀区马甸东路17号金澳国际写字楼12/16层,湖南省,长沙市
14933,2554,2021,1297,122.921491212799,6.87671780493446,577,44.49,开采辅助活动,北京市海淀区马甸东路17号金澳国际写字楼12/16层,湖南省,长沙市
14934,2554,2022,1329,149.504471079007,11.9790501941309,585,44.02,开采辅助活动,北京市海淀区马甸东路17号金澳国际写字楼12/16层,湖南省,长沙市
14935,2555,2011,510,66.3033974333333,7.97882769019608,40,8.93,汽车制造业,安徽省南陵县经济开发区,安徽省,芜湖市
14936,2555,2012,448,68.9784774665179,2.87288214732143,40,8.93,汽车制造业,安徽省芜湖市南陵县经济开发区,安徽省,芜湖市
14937,2555,2013,407,63.1734380589681,0.904462636363636,43,10.57,汽车制造业,南陵县经济开发区,安徽省,芜湖市
14938,2555,2014,1735,34.4798486086455,2.20250412910663,856,49.34,汽车制造业,安徽省芜湖市南陵县经济开发区,安徽省,芜湖市
14939,2555,2015,1985,234.598855470529,25.4920153541562,954,48.06,汽车制造业,安徽省芜湖市南陵县经济开发区,安徽省,芜湖市
14940,2555,2016,2196,238.975124259108,48.7323462691257,1056,48.09,互联网和相关服务,安徽省芜湖市鸠江区瑞祥路88号皖江财富广场A1座11楼,安徽省,芜湖市
14941,2555,2017,2703,228.961454559748,59.9549547713652,1396,51.65,互联网和相关服务,安徽省芜湖市鸠江区瑞祥路88号皖江财富广场A1座11楼,安徽省,芜湖市
14942,2555,2018,2263,337.281470104728,44.5648854529386,1478,65.31,互联网和相关服务,安徽省芜湖市鸠江区瑞祥路88号皖江财富广场A1座11楼,安徽省,芜湖市
14943,2555,2019,2818,469.38026851313,75.0450696078779,1912,67.85,互联网和相关服务,安徽省芜湖市鸠江区北京中路芜湖广告产业园广告创意综合楼十一楼,安徽省,芜湖市
14944,2555,2020,4062,354.497860279665,67.9702480359429,2738,67.41,互联网和相关服务,安徽省芜湖市鸠江区北京中路芜湖广告产业园广告创意综合楼十一楼,安徽省,芜湖市
14945,2555,2021,3996,405.81827424975,71.9613582987988,2723,68.14,互联网和相关服务,安徽省芜湖市瑞祥路88号皖江财富广场B1座7层7001号,安徽省,芜湖市
14946,2555,2022,3552,461.881592135417,83.1750241140203,2440,68.69,互联网和相关服务,安徽省芜湖市瑞祥路88号皖江财富广场B1座7层7001号,安徽省,芜湖市
14947,2556,2010,607,914.646319708402,22.5762558682043,294,31.55,其他零售业,安徽省合肥市庐阳区庐江路123号,安徽省,合肥市
14948,2556,2011,932,909.963858175966,10.5411509763948,294,31.55,其他零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14949,2556,2012,1162,964.617785860585,6.01377972030981,377,32.44,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14950,2556,2013,1164,868.497408239691,7.75568484879725,429,36.8557,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14951,2556,2014,1342,703.109085614754,10.4560977593145,468,34.87,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14952,2556,2015,1641,598.28098924802,10.3835119731871,503,30.65,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14953,2556,2016,1726,512.611168495365,5.94451024681344,524,30.36,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14954,2556,2017,1758,815.088256015927,7.77131512627986,515,29.29,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14955,2556,2018,1845,912.04015083794,7.50907889105691,566,30.68,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14956,2556,2019,2646,703.933609494331,7.3110501553288,660,24.94,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14957,2556,2020,3005,535.85597364193,7.47639356505824,652,21.7,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14958,2556,2021,3543,538.563522465989,14.2818286460627,779,21.99,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14959,2556,2022,3695,493.89283874019,13.8150891734777,760,20.57,零售业,安徽省合肥市蜀山区祁门路1777号,安徽省,合肥市
14960,2557,2011,5598,48.925326410861,3.80207229635584,646,11.54,其他加工业,安徽省合肥市经济技术开发区莲花路1599号,安徽省,合肥市
14961,2557,2012,5919,46.4579688531847,4.78370939922284,680,11.49,农副食品加工业,安徽省合肥市经济技术开发区莲花路1599号,安徽省,合肥市
14962,2557,2013,5655,52.8461166772767,4.51250043094607,719,12.7144,农副食品加工业,安徽省合肥市经济技术开发区莲花路1599号,安徽省,合肥市
14963,2557,2014,5178,60.1242068256083,5.66729453089996,755,14.58,农副食品加工业,安徽省合肥市经济技术开发区莲花路1599号,安徽省,合肥市
14964,2557,2015,5389,61.4468838348488,6.75342074911858,723,13.42,农副食品加工业,安徽省合肥市经济技术开发区莲花路1307号,安徽省,合肥市
14965,2557,2016,4270,82.2719400114754,8.28359754800937,804,18.829,农副食品加工业,安徽省合肥市经济技术开发区莲花路1307号,安徽省,合肥市
14966,2557,2017,4943,72.8856598316812,6.45806480436981,732,14.81,农副食品加工业,安徽省合肥市经济技术开发区莲花路1307号,安徽省,合肥市
14967,2557,2018,4756,88.2473834974769,9.10026310113541,606,12.74,农副食品加工业,安徽省合肥市经济技术开发区莲花路1307号,安徽省,合肥市
14968,2557,2019,4550,106.31323724022,13.2642975872528,623,13.69,农副食品加工业,安徽省合肥市经济技术开发区莲花路1307号,安徽省,合肥市
14969,2557,2020,4603,114.909929391049,17.4910888059961,637,13.84,农副食品加工业,安徽省合肥市经济技术开发区莲花路1307号,安徽省,合肥市
14970,2557,2021,4859,123.174028239555,19.1121765231529,864,17.78,农副食品加工业,安徽省合肥市经济技术开发区莲花路1307号,安徽省,合肥市
14971,2557,2022,5236,131.462284330405,18.6401749352559,986,18.83,农副食品加工业,安徽省合肥市经济技术开发区莲花路1307号,安徽省,合肥市
14972,2558,2010,816,31.0386463272059,4.6059174877451,154,16.63,旅游业,重庆市南岸区江南大道8号万达广场1栋5层,重庆市,重庆市
14973,2558,2011,926,34.7892378693305,4.69148774946004,154,16.63,旅游业,重庆市南岸区江南大道8号万达广场1栋5层,重庆市,重庆市
14974,2558,2012,971,36.1830364140062,4.13908057260556,127,13.08,公共设施管理业,重庆市南岸区江南大道8号万达广场一栋5层,重庆市,重庆市
14975,2558,2013,990,40.2304049010101,0.509868485858586,111,11.2121,公共设施管理业,重庆市南岸区江南大道8号万达广场1栋5层,重庆市,重庆市
14976,2558,2014,1079,47.8291527117702,0.980675227062094,129,11.96,公共设施管理业,重庆市南岸区江南大道8号万达广场一栋5层,重庆市,重庆市
14977,2558,2015,1261,36.344147443299,-2.58031647819191,112,8.88,公共设施管理业,重庆市南岸区江南大道8号万达广场一栋5层,重庆市,重庆市
14978,2558,2016,1643,141.422048664638,65.060070991479,882,53.68,互联网和相关服务,上海市松江区中辰路655号,重庆市,重庆市
14979,2558,2017,3917,74.2071604965535,32.9414436479449,1835,46.85,互联网和相关服务,上海市松江区中辰路655号,重庆市,重庆市
14980,2558,2018,2267,166.720192981032,47.5591699258933,1269,55.9771,互联网和相关服务,上海市松江区中辰路655号,重庆市,重庆市
14981,2558,2019,2039,126.112469859245,40.2177237282982,1177,57.72,互联网和相关服务,上海市松江区中辰路655号,重庆市,重庆市
14982,2558,2020,1681,131.903292172516,61.2140142415229,986,58.66,互联网和相关服务,上海市松江区中辰路655号,重庆市,重庆市
14983,2558,2021,1413,150.337483137296,70.3828510028308,827,58.53,互联网和相关服务,上海市松江区中辰路655号,重庆市,重庆市
14984,2558,2022,1389,146.703198080634,61.2637070806336,810,58.32,互联网和相关服务,上海市松江区中辰路655号,重庆市,重庆市
14985,2559,2011,1111,76.7497526039604,8.57041973087309,199,17.91,金属加工机械制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14986,2559,2012,1186,64.32422310371,6.63712919477234,234,19.73,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14987,2559,2013,1177,72.3282417357689,6.94871968394223,232,19.7111,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14988,2559,2014,1198,74.5882649941569,7.06455406928214,268,22.37,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14989,2559,2015,1316,67.880312131459,5.59039810714286,316,24.01,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14990,2559,2016,1383,84.5441198496023,8.44465706435286,344,24.8735,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14991,2559,2017,1551,92.7813873268859,6.10626763700838,419,27.01,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14992,2559,2018,1633,93.869224139008,6.82958536680955,473,28.97,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14993,2559,2019,1685,87.1293593275964,5.76058235311573,537,31.87,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14994,2559,2020,1693,96.7892726237448,8.01183787595983,529,31.25,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14995,2559,2021,1826,109.482071854326,7.10061378915663,582,31.87,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14996,2559,2022,1881,97.2964874253057,0.398243682083998,627,33.33,通用设备制造业,江苏省扬州市江都区黄海南路仙城工业园,江苏省,扬州市
14997,2560,2011,231,417.767589679654,23.555777012987,42,17.07,电工器械制造业,河南省偃师市史家湾工业区,河南省,偃师市
14998,2560,2012,246,395.777612268293,22.9081849227642,42,17.07,电气机械及器材制造业,河南省偃师市史家湾工业区,河南省,偃师市
14999,2560,2013,274,353.817027857664,21.7087044416058,52,18.9781,电气机械及器材制造业,河南省偃师市史家湾工业区,河南省,偃师市
15000,2560,2014,326,244.960551404908,14.3812008374233,58,17.79,电气机械及器材制造业,河南省偃师市史家湾工业区,河南省,偃师市
15001,2560,2015,461,279.863866845987,12.5725417201735,65,14.1,电气机械及器材制造业,河南省偃师市史家湾工业区,河南省,偃师市
15002,2560,2016,638,255.080021336991,13.1171305877743,64,10.03,电气机械及器材制造业,河南省偃师市史家湾工业区,河南省,偃师市
15003,2560,2017,623,267.128276823435,1.9304595682183,70,11.24,电气机械及器材制造业,河南省偃师市史家湾工业区,河南省,偃师市
